,TSM1_TPM,TSM2_TPM,STB48M1_TPM,STB48M2_TPM,EVT48M1_TPM,EVT48M2_TPM
ENSG00000111653,12.86629524,11.42918903,13.64994326,15.29913359,38.13020803,41.35321701
ENSG00000111664,0.715472955,0.710335249,0.089655941,0.04165314,0.147322297,0.109867697
ENSG00000111665,22.08892761,22.8816522,2.952632543,2.435423812,14.29581113,16.38216162
ENSG00000111666,12.09971921,12.50330055,0.784384728,1.135067173,9.825205763,10.63113165
ENSG00000111667,98.92224754,103.0640988,49.99729982,47.45749562,91.51829065,87.17584121
ENSG00000111669,515.5753414,539.8255864,155.2150215,149.4185434,375.1185381,396.2629428
ENSG00000111670,33.21041866,36.10563627,5.194116588,6.100563399,23.90822768,21.99600605
ENSG00000111671,13.60438914,15.025808,6.283594394,6.334853066,11.97720657,13.19292083
ENSG00000111674,28.49609399,29.00715102,5.39851908,5.1833883,1.419332118,1.881754854
ENSG00000111676,58.47390425,62.44984236,134.3025448,125.2806022,90.48621985,78.46071877
ENSG00000111678,10.18252814,9.954454961,6.867627702,6.817230511,16.68196601,17.98167976
ENSG00000111679,13.91686717,13.07137269,12.56520674,12.78996281,19.93948754,19.09813063
ENSG00000111684,41.73686581,40.3411886,4.070987233,3.85893306,25.46299361,22.66389
ENSG00000111696,7.629049082,8.133935404,5.426618005,5.426387844,10.70906865,10.13124667
ENSG00000111700,0.1509268,0.062661625,0.043499078,0.040418363,0.107216276,0.10661075
ENSG00000111701,0,0,0,0,0,0
ENSG00000111704,0,0,0,0,0,0.046688338
ENSG00000111707,56.59382453,60.07916149,23.2302608,23.74868966,45.66504138,45.22596282
ENSG00000111711,30.36215437,31.13356669,24.84535545,22.65123344,43.69896588,40.79454188
ENSG00000111713,0,0,0,0,0,0
ENSG00000111716,10.68090196,9.858545336,5.913993498,5.543142006,6.832201142,7.173382136
ENSG00000111725,16.08525982,17.85277623,10.5699376,9.608097719,25.51846743,23.31189963
ENSG00000111726,134.8101731,133.91056,99.24252962,96.13020258,173.2711339,162.6002957
ENSG00000111727,6.064828672,5.93052671,5.209389591,4.113845998,7.86088375,6.557582273
ENSG00000111728,1.424766504,1.225975156,0.127658967,0.084020966,0.812853797,0.625752026
ENSG00000111729,0,0.085627885,0,0,0,0
ENSG00000111731,13.42981907,13.38120979,5.413894356,4.628031099,9.251933946,9.106567511
ENSG00000111732,0.034411505,0,0.024794615,0,0.40742415,0.121536941
ENSG00000111737,71.28656676,81.5041072,34.3770789,33.08257071,61.43455261,58.67541147
ENSG00000111752,42.35526662,43.27505426,34.87632547,32.21958284,73.24032262,67.32723166
ENSG00000111775,104.6807999,111.6367632,31.81582345,31.86126104,68.067522,67.68309632
ENSG00000111780,0,1.407275671,0.418678626,0.518702321,0,0.228028548
ENSG00000111783,0.015991108,0,0,0,0.094665483,0
ENSG00000111785,3.674439134,3.971000044,0.634619578,0.267196124,2.427779098,2.446471297
ENSG00000111786,95.16874641,107.7301219,45.38816239,43.35537206,69.6826289,66.39352014
ENSG00000111788,16.48776366,16.72688397,7.367046838,7.842621421,11.30381402,10.00437344
ENSG00000111790,21.24157744,21.87789545,8.379264965,7.603343852,21.44917118,21.90562211
ENSG00000111796,0,0.150167441,0.052122373,0,0.256941847,0
ENSG00000111799,29.43322927,32.9449609,1.384702969,1.36254244,21.55195334,18.80067567
ENSG00000111801,0.132275684,0.156908786,0.068077825,0.025302552,0.492206969,0.444933752
ENSG00000111802,42.34283073,41.07929458,30.84579973,28.78144497,75.34820382,76.44478972
ENSG00000111816,4.632543577,4.575808575,0.853210833,0.846350776,2.415595617,1.667237987
ENSG00000111817,5.570310798,6.070773448,5.245763547,5.079358838,4.933147811,4.511814615
ENSG00000111832,19.88170293,21.48733034,5.042126646,4.819237011,17.36871997,16.21937094
ENSG00000111834,0.188233355,0.390752601,0.162753945,0.100818198,0.267436655,0.310247292
ENSG00000111837,1.021960607,1.288042938,0.701291464,0.472427558,0.720224643,1.145851236
ENSG00000111843,265.8749824,221.1074036,127.7727299,122.9501198,366.9193113,414.0142239
ENSG00000111845,89.9980376,48.96543162,14.31479543,17.20198086,56.51933331,60.82837433
ENSG00000111846,7.297662365,8.211816196,2.846107447,2.427391991,6.528197318,6.368592755
ENSG00000111850,5.498565195,5.681855418,1.769646894,1.537967203,3.457624835,3.236702356
ENSG00000111859,23.94501259,21.96120902,18.90411397,19.4517126,39.1650082,35.748114
ENSG00000111860,4.297981621,4.731803451,1.748609418,1.784208346,1.960294417,1.58875045
ENSG00000111863,0.108352212,0.028115971,0.078071312,0.253897361,0,0
ENSG00000111875,48.06908416,41.1061473,12.88411106,13.43697462,35.69265307,37.19269799
ENSG00000111877,2.241688133,2.060331895,0.789110036,0.91652907,3.018792543,2.780138067
ENSG00000111879,10.78592743,11.06571642,5.044556272,4.640879173,3.512649147,3.46016763
ENSG00000111880,27.69773267,28.00012025,9.072769064,7.533381364,19.66631972,20.42868552
ENSG00000111885,9.183146889,10.34988236,0.44521107,0.285296614,0.933381284,0.55184908
ENSG00000111886,1.805587016,1.784861096,1.409399864,1.554229875,1.705128223,2.454676428
ENSG00000111897,181.1251813,179.0139573,164.3781859,166.777818,278.0856258,256.5769921
ENSG00000111906,17.25046165,18.28201876,3.31017789,3.440455242,17.56476227,18.83373286
ENSG00000111907,17.8499249,18.93640096,9.331654758,8.765010657,28.91743193,31.30635305
ENSG00000111911,29.13274893,34.44357843,14.08674144,14.27312788,54.25143569,52.92292274
ENSG00000111912,13.54807539,13.3510971,3.163276621,2.714589631,24.76444072,23.70280266
ENSG00000111913,19.96682068,21.00679356,25.17272515,24.85417012,43.57748249,43.53148355
ENSG00000111961,19.46791723,19.14745123,18.12091509,17.17258864,47.12147461,43.11246347
ENSG00000111962,0.505879561,0.319611673,0.17432741,0.29451109,0,0.077682632
ENSG00000111981,13.65175448,12.4072165,4.174529712,4.458481493,3.390362741,2.704811997
ENSG00000112029,20.40730743,21.75729938,1.118792678,0.965302868,15.59353593,15.7013267
ENSG00000112031,17.61622392,16.52855311,3.53182752,4.247878681,9.250225401,8.817174598
ENSG00000112033,104.1578731,101.2134278,222.5375064,216.4451568,200.2040679,184.9526913
ENSG00000112038,0,0,0,0,0,0.005984774
ENSG00000112039,30.54758441,34.36949676,43.48075676,41.3790038,43.69086337,40.74918126
ENSG00000112041,1.209960905,1.179761968,2.509774482,2.111097103,1.823264986,2.201460793
ENSG00000112053,0.212628198,0.220696862,0.063835654,0.04745172,0.314683502,0.333766678
ENSG00000112062,52.36728757,56.21483116,23.91961039,22.13165191,67.86965322,64.49551464
ENSG00000112077,0.081336284,0,0,0,0,0
ENSG00000112078,59.12198779,62.66396557,31.8445393,32.09037254,57.84558968,51.7084976
ENSG00000112079,47.41905363,50.36381388,42.89137715,41.45104342,52.04707703,54.87797998
ENSG00000112081,172.631618,174.0688103,34.79538189,33.54789974,155.948107,155.6155483
ENSG00000112096,9.416481461,10.11020668,4.169433623,4.004333894,9.809351669,9.719264406
ENSG00000112110,126.058809,135.1230457,33.30414786,38.39529717,132.8515264,140.162875
ENSG00000112115,0,0,0,0,0,0
ENSG00000112116,0,0.215482988,0,0,0,0
ENSG00000112118,112.9003521,120.4422798,22.63552396,21.87685742,104.1518417,107.5694176
ENSG00000112130,10.73400418,11.36111401,2.124264622,1.973818797,6.961881881,6.385633077
ENSG00000112137,0.846426485,0.658909557,0.34471363,0.178628921,0.098036326,0.303279342
ENSG00000112139,0.247458308,0.279511799,0.026220853,0.00974553,0.120640815,0.085685336
ENSG00000112144,19.91749038,20.25068223,23.15262244,21.54697016,51.74346178,43.76150784
ENSG00000112146,30.85834505,29.01433274,38.01161214,37.23812499,50.19976292,46.84919854
ENSG00000112149,3.901736348,3.723950961,2.035789697,2.522146523,5.097450333,3.7486975
ENSG00000112159,26.34267032,30.5097555,10.75892416,9.598298414,16.50629612,14.16849288
ENSG00000112164,0,0,0,0,0,0
ENSG00000112167,12.29009896,13.629686,2.082077494,2.081552594,16.41339479,15.2871961
ENSG00000112175,0,0,0,0,0,0.063411465
ENSG00000112182,4.708391855,6.39513524,0.369953281,0.490029801,2.017729906,2.366445645
ENSG00000112183,4.682476443,4.892564827,16.28458158,16.61513334,19.2559597,16.7951514
ENSG00000112186,14.60276786,14.49358153,36.33119443,35.7690672,41.50196998,43.11088913
ENSG00000112195,15.95980137,11.52250443,354.4917086,347.4085884,443.1370022,429.3274504
ENSG00000112200,10.97565365,10.95269018,3.191487129,3.375388836,18.05406516,16.11931497
ENSG00000112208,18.6312248,19.62187891,0.868706216,0.91480653,13.24677967,14.34533045
ENSG00000112210,14.19323118,14.86718718,3.523743675,2.924936978,9.907679013,9.467889931
ENSG00000112212,0.298371755,0.619388309,1.504906244,0.865629735,1.177550542,0.351270023
ENSG00000112214,0,0.026902725,0,0,0,0
ENSG00000112218,2.454762314,2.659501362,0.180746798,0.263914907,0.297002441,0.295325057
ENSG00000112232,0,0,0,0,0,0
ENSG00000112234,7.00660288,7.368175059,1.897927255,1.957497453,10.63465361,10.90020277
ENSG00000112237,69.25752695,72.55823054,27.35426731,28.21130391,90.14506234,88.87308995
ENSG00000112238,0.132322457,0.103007802,0,0.022147562,0.039166672,0
ENSG00000112242,19.61166691,20.95457878,2.701485519,2.744624885,17.00017693,14.93969231
ENSG00000112245,0.614670704,0.656760374,0.351707037,0.338901889,0.149832057,0.106418463
ENSG00000112246,0.01153112,0,0.008308549,0,0,0
ENSG00000112249,41.53258014,43.2410672,16.13499129,15.87703988,37.64904424,33.41272316
ENSG00000112273,0,0,0.073333524,0.034069929,0,0
ENSG00000112276,1.070827083,1.398909156,0.199542913,0.148328621,0.480902613,0.6303369
ENSG00000112280,0,0,0.014916617,0.013860184,0.024510927,0.060931241
ENSG00000112282,17.34910278,17.21542512,11.47357598,10.85377273,27.06970819,23.79800009
ENSG00000112290,14.00409966,13.92277887,0.54351164,0.592848113,3.494724385,2.471102003
ENSG00000112293,2.369013609,2.827747945,2.155026615,2.190746905,8.537282199,8.105576459
ENSG00000112294,18.10922844,18.64969216,6.030123684,5.461085687,22.46189726,20.00500509
ENSG00000112297,38.65391908,31.40937799,15.25864551,14.73207176,30.68698214,28.04919339
ENSG00000112299,0,0.028801905,0.119963977,0.130045794,0.032854057,0.261348058
ENSG00000112303,0.329607847,0.427644465,0.029686654,0,0.146342986,0.048505495
ENSG00000112304,19.22259238,21.2905921,5.978509727,5.929780385,21.52031234,21.34147928
ENSG00000112305,21.57877836,26.16171851,7.227418387,7.318232176,17.81409904,16.04811929
ENSG00000112306,2152.218348,2233.889202,487.9001594,512.7165454,1359.964915,1564.434279
ENSG00000112308,143.4357051,141.1692175,130.1390845,132.221646,259.3292608,257.8160638
ENSG00000112309,0.3408604,0.522268999,0.327468086,0.24994097,0.326700109,0.343964119
ENSG00000112312,62.65585923,64.89902001,13.50323118,12.95163664,59.86793462,64.41014449
ENSG00000112319,0,0.02268783,0.026249444,0.004878078,0,0.017155753
ENSG00000112320,0.13542311,0.05622482,0,0.036266457,0.112236451,0.175375471
ENSG00000112333,0.028397489,0.029475097,0.020461319,0,0,0
ENSG00000112335,328.4700871,341.6024219,113.6588791,121.8598601,304.8329211,317.0205554
ENSG00000112337,0,0,0.030413291,0.113037379,0.199900013,0.049692759
ENSG00000112339,23.74637212,23.48618772,10.86925218,10.87435903,25.968256,25.0267348
ENSG00000112343,1.680149578,1.779256162,0.556222868,0.410423625,9.448974129,8.460057656
ENSG00000112357,6.899865063,7.096589916,2.39539687,2.666698999,4.827300917,5.575428426
ENSG00000112365,10.7091468,10.28842151,4.649380101,5.061802949,14.42825857,11.46368859
ENSG00000112367,2.853913796,3.28410836,1.058761462,1.033213326,2.360468558,2.481880382
ENSG00000112378,357.3223279,368.5290353,108.2333119,109.7755992,462.3218266,457.911742
ENSG00000112379,4.727382082,5.235385341,1.005797984,0.765957759,7.505408706,6.005994793
ENSG00000112394,3.387228814,3.673776878,0.130257229,0.133772299,0.214038176,0.246433984
ENSG00000112406,11.28626658,11.38040997,18.03803375,18.09174165,28.02574462,24.56795566
ENSG00000112414,13.64059786,13.7783988,26.12143511,26.13848314,35.75143787,31.24139121
ENSG00000112419,25.02403465,27.68411156,11.10527898,10.52923196,25.18425372,23.51684579
ENSG00000112425,0.040937305,0.097121749,0.021069048,0.031323015,0.076165273,0.075735113
ENSG00000112462,0,0,0,0,0,0
ENSG00000112473,138.1083671,153.3738982,147.3042383,124.1155291,217.5333197,222.8527404
ENSG00000112486,0.024601138,0,0,0,0,0
ENSG00000112494,0.198434568,0.164771698,4.832676529,5.234388015,0.375907003,0.654121981
ENSG00000112499,0,0,0,0.023928103,0.021157727,0
ENSG00000112511,19.2366532,22.37373763,26.75724339,28.90308575,24.0782234,23.31217771
ENSG00000112514,109.1962159,108.3709431,34.86369953,39.18635672,95.61478156,97.89280137
ENSG00000112530,0,0,0.058986882,0,0.048463508,0
ENSG00000112531,31.47646742,30.66413257,41.85474579,39.49647535,61.36873415,56.20880061
ENSG00000112539,0,0,0,0,0,0
ENSG00000112541,0.069025732,0.031344719,0.093253683,0.124197215,0.143018486,0.126973892
ENSG00000112559,63.39075653,61.94392117,35.82898087,34.64685968,22.82055789,21.74825646
ENSG00000112561,18.40262468,17.36750566,8.881816741,9.317659226,31.20412588,32.15141461
ENSG00000112562,3.341142045,3.1101271,1.547615637,2.485448624,4.489557468,3.995928835
ENSG00000112576,53.11493718,49.0434193,32.57451982,31.69639435,83.84912053,88.18233232
ENSG00000112578,62.15179668,62.84883391,31.49881202,31.48525769,41.43312194,41.52403384
ENSG00000112584,18.31892378,19.1429239,7.896630282,7.384861912,22.42404673,19.45803263
ENSG00000112592,34.59336026,31.07073183,17.6141241,16.08872283,49.47693488,49.9034279
ENSG00000112599,5.604876171,5.768678925,9.672029591,9.743834534,4.293909521,5.212310696
ENSG00000112619,3.063919663,2.477587634,0.333715186,0.524751832,0.885811512,0.75497889
ENSG00000112624,3.624819311,3.308292077,2.510480988,2.594193811,7.935947264,6.713896212
ENSG00000112640,40.65482584,43.63345572,25.59080513,23.58938173,32.25670699,31.74215188
ENSG00000112651,9.997263347,11.14337864,3.761357868,4.286282657,12.24468148,8.812762442
ENSG00000112655,3.34374505,4.224042138,0.394401324,0.270868257,2.803644961,2.857856282
ENSG00000112658,45.78888687,52.71973875,28.36762921,28.23648218,39.07402703,39.56734544
ENSG00000112659,5.764165986,7.106960553,6.047412959,5.548953882,6.390342286,5.305491528
ENSG00000112667,33.86690894,38.355799,15.07377355,14.00621056,38.77795751,40.17398541
ENSG00000112679,8.574383525,9.758506739,7.099422872,7.087593768,6.834701331,6.44190673
ENSG00000112685,35.03177391,36.13874254,15.2993057,15.234256,37.29106702,34.53275293
ENSG00000112695,169.8871643,163.8046288,39.19982112,38.88162376,112.2287764,122.6627489
ENSG00000112697,130.5656614,136.6901175,45.51923946,45.93824606,123.8718108,116.5377566
ENSG00000112699,31.6160617,30.52633076,12.89732708,13.03631654,10.5363827,10.35748165
ENSG00000112701,21.17354027,21.75345774,12.73264155,11.52366923,33.36247088,30.35166424
ENSG00000112706,1.321693224,1.109153621,0.506554887,0.696605485,2.86334949,2.648537786
ENSG00000112715,45.36414717,47.13173336,12.92400081,12.39062706,45.02594729,42.76552082
ENSG00000112739,56.11564801,57.95543925,31.61353943,29.70578472,63.72135451,59.19511803
ENSG00000112742,50.01424773,51.30626877,6.796875819,5.705838815,42.35221638,39.77646522
ENSG00000112759,54.92594983,56.41638411,11.34582061,13.2902686,51.68907146,50.31355997
ENSG00000112761,0.279009774,0,0.1206214,0.074719124,0,0.131390144
ENSG00000112763,10.78482185,10.31496065,16.82320814,15.53723701,14.97513444,13.22866644
ENSG00000112769,0.017844704,0.027782794,0.231438473,0.179206176,6.412260431,6.113440986
ENSG00000112773,37.21677867,34.74231533,79.54409721,73.27199448,94.35967536,84.7393714
ENSG00000112782,0.133235726,0.13829166,2.296632067,1.93499037,1.152773669,0.929076437
ENSG00000112787,33.05500351,35.69164957,33.79845949,32.71552125,17.46580874,17.79598584
ENSG00000112796,12.65491743,12.2525391,1.729950704,1.624175269,7.610006457,7.80257683
ENSG00000112799,0,0,0,0,0,0
ENSG00000112812,10.24701107,10.15336285,5.344523684,4.817165907,8.853889001,7.614170635
ENSG00000112818,0,0.035937092,0,0.0463607,0,0
ENSG00000112837,0,0,0,0,0,0
ENSG00000112851,26.45477492,27.56818991,20.9167412,20.95430416,42.94102156,39.75420712
ENSG00000112852,0,0,0,0,0,0
ENSG00000112855,19.46289359,22.17087599,9.942913764,9.739162599,30.87231023,32.52561434
ENSG00000112874,8.874495867,8.514609103,0.573164323,0.582499933,5.474336919,4.272791609
ENSG00000112877,22.27676212,23.9258144,9.871019204,9.092172614,25.28207574,24.57830155
ENSG00000112893,86.62387253,87.76135364,66.96744913,68.4388398,102.166949,93.23502552
ENSG00000112902,2.527844875,2.731966429,0.644686166,0.523422395,2.159831288,1.973777165
ENSG00000112936,0,0,0,0,0,0
ENSG00000112941,18.08295884,18.35012576,10.0598804,8.435196563,21.03139357,21.38790103
ENSG00000112964,0.184657246,0.207636529,0.121963952,0.103023777,0.236849004,0.217395092
ENSG00000112972,438.7498798,447.0933828,579.7003919,576.0822102,475.6885731,442.9158793
ENSG00000112977,89.86395168,85.82681562,95.0963676,92.77731688,142.8528626,155.8340095
ENSG00000112981,1.029334678,1.161299065,0.773915787,0.539328827,0.10597462,0.263440264
ENSG00000112983,26.28295161,27.70781033,18.23429345,16.60587481,39.82360346,38.0722111
ENSG00000112984,67.61389011,76.20081482,4.959798308,5.593420828,42.32701144,40.32340336
ENSG00000112992,0.471507481,0.526335755,0.211534084,0.238245699,0.421323625,0.356102495
ENSG00000112996,24.0129717,25.67838936,3.078981588,3.40530592,15.17811202,14.60356807
ENSG00000113013,154.3414985,160.5500255,27.004643,26.07998366,125.732592,123.838663
ENSG00000113048,47.46195581,46.72578469,19.50450069,20.27595197,39.48914027,36.23376071
ENSG00000113068,96.08578016,94.05952568,39.55656986,41.17898671,91.11652993,86.39060735
ENSG00000113070,4.469755245,4.119760866,3.426723527,4.261339072,2.201507535,2.146976479
ENSG00000113073,0.411104542,0.182873505,0.402005075,0.39319374,0.03476701,0.034570656
ENSG00000113083,0.420329521,0.29746356,0.151430583,0.217454547,0.203588304,0.314904327
ENSG00000113088,0,0,0,0,0,0
ENSG00000113100,0,0,0.054947837,0,0,0
ENSG00000113108,8.502368674,9.532241335,3.906275065,3.9866348,8.347916492,8.161261137
ENSG00000113119,10.31221403,12.76801458,3.505684572,3.421297567,6.919878794,6.88079732
ENSG00000113140,191.3946692,200.2835671,74.58018631,75.03580641,156.399061,155.6513727
